,pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,name
10912,32,Chris Brown,spotify:track:0LWQWOFoz5GJLqcHk1fRO2,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Look At Me Now,spotify:album:6rEm9wAyZP79RFa2qW2bf7,222586,F.A.M.E.,volleyball playlist 
10913,33,Damian Marley,spotify:track:22AbXxQbMdVqEz7xJjhccG,spotify:artist:3QJzdZJYIAcoET1GcfpNGi,Welcome To Jamrock,spotify:album:4Y0PrDckfFKxKaVXsscDLB,213200,Welcome to Jamrock,volleyball playlist 
10914,34,J Balvin,spotify:track:2rb5MvYT7ZIxbKW5hfcHx8,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Mi Gente,spotify:album:57DmSe1xfynExe60QgpWU0,189440,Mi Gente,volleyball playlist 
10915,35,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,230200,The Writing's On The Wall,volleyball playlist 
10916,36,YFN Lucci,spotify:track:2KtGuSoEszAKKjF7Yovhcg,spotify:artist:5Berubt6ysOy2LCMyqhmXP,"Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) - Remix",spotify:album:0TYDNVrOA3J1bIyHkk5Jpp,236923,"Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa)",volleyball playlist 
10917,37,Kendrick Lamar,spotify:track:439TlnnznSiBbQbgXiBqAd,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,m.A.A.d city,spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,350120,"good kid, m.A.A.d city",volleyball playlist 
10918,38,Drake,spotify:track:7jslhIiELQkgW9IHeYNOWE,spotify:artist:3TVXtAsR1Inumwj472S9r4,Big Rings,spotify:album:1ozpmkWcCHwsQ4QTnxOOdT,217706,What A Time To Be Alive,volleyball playlist 
10919,39,2 Chainz,spotify:track:6H0AwSQ20mo62jGlPGB8S6,spotify:artist:17lzZA2AlOHwCwFALHttmp,It's A Vibe,spotify:album:5vvvo79z68vWj9yimoygfS,210200,Pretty Girls Like Trap Music,volleyball playlist 
10920,40,Snoop Dogg,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,Drop It Like It's Hot,spotify:album:797fkvAtk0iZvP1HHPCWbp,266066,R&G (Rhythm & Gangsta): The Masterpiece,volleyball playlist 
10921,41,TLC,spotify:track:1KGi9sZVMeszgZOWivFpxs,spotify:artist:0TImkz4nPqjegtVSMZnMRq,No Scrubs,spotify:album:1CvjjpvqVMoyprsf74bpYW,214400,Fanmail,volleyball playlist 
10922,42,Dr. Dre,spotify:track:6ltPEsP4edATzvinHOzvk2,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,Still D.R.E.,spotify:album:5csXMdS69VOvh8MjyfwkjB,268004,2001,volleyball playlist 
10923,43,Buju Banton,spotify:track:3W64bMbtjendcK0o12Znub,spotify:artist:4wLAjfeqAsV66AocWNcowA,Love How The Gal Dem Flex,spotify:album:2XjpEz7Rz6dEGdNlZZYPJj,216346,The Early Years (90-95),volleyball playlist 
10924,44,Imagine Dragons,spotify:track:0tKcYR2II1VCQWT79i5NrW,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Thunder,spotify:album:5GlPAy2PRJW06GVFhKwGTl,187146,Evolve,volleyball playlist 
10925,45,AWOLNATION,spotify:track:7hsLKGEnoiNShdIGL6ws1f,spotify:artist:4njdEjTnLfcGImKZu1iSrz,Sail,spotify:album:54cqYZuTcNQTSUrQ7FoTq6,259102,Megalithic Symphony,volleyball playlist 
10926,0,Luke Combs,spotify:track:1mMLMZYXkMueg65jRRWG1l,spotify:artist:718COspgdWOnwOFpJHRZHS,When It Rains It Pours,spotify:album:1lhNch5NkOONvFhRPh8qaj,240760,This One's for You,september 
10927,1,Thomas Rhett,spotify:track:3pJkBPHadRAxBBo484RipI,spotify:artist:6x2LnllRG5uGarZMsD4iO8,Sixteen,spotify:album:4w5Jvreahp3yvLqc4vCr9I,178333,Life Changes,september 
10928,2,Thomas Rhett,spotify:track:0rpwb2kLgS6KAZsostOj1O,spotify:artist:6x2LnllRG5uGarZMsD4iO8,Grave,spotify:album:4w5Jvreahp3yvLqc4vCr9I,193680,Life Changes,september 
10929,3,Bebe Rexha,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,Meant to Be (feat. Florida Georgia Line),spotify:album:6t5D6LEgHxqUVOxJItkzfb,163870,All Your Fault: Pt. 2,september 
10930,4,Chris Young,spotify:track:6waqLPcT6ruMhmd36OhmFO,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Losing Sleep,spotify:album:0iWG0AWnGf939jpHGl6fmR,178253,Losing Sleep,september 
10931,5,Jon Pardi,spotify:track:0w3Q14i073jLoew1hgJkwD,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,Heartache On The Dance Floor,spotify:album:1DTBcVfk3zXPHRmgpY6rFZ,205200,California Sunrise,september 
10932,6,Scotty McCreery,spotify:track:66IULVOTImQG2u0cJ3Ls04,spotify:artist:6ZV6lGY0prbqpTD0Md8i29,Five More Minutes,spotify:album:1nuoHWmZeB6SpJFfgYJUiv,238954,Five More Minutes,september 
10933,7,Luke Combs,spotify:track:4ZNslVn7r8oRb60a8hYCYk,spotify:artist:718COspgdWOnwOFpJHRZHS,Memories Are Made Of,spotify:album:1lhNch5NkOONvFhRPh8qaj,216666,This One's for You,september 
10934,8,Luke Combs,spotify:track:6AwPEpVjrWnJ0Avv5Krvgr,spotify:artist:718COspgdWOnwOFpJHRZHS,She Got the Best of Me,spotify:album:647lxKs8GjylCNbAE32Lyn,183160,Can I Get an Outlaw,september 
10935,9,Luke Combs,spotify:track:0TQ9Hf5DwI9crGZSIlq445,spotify:artist:718COspgdWOnwOFpJHRZHS,I Know She Ain't Ready,spotify:album:4Nr8sEsN2h0xMbqJNsFbyJ,184746,The Way She Rides,september 
10936,0,The Doobie Brothers,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,spotify:artist:39T6qqI0jDtSWWioX8eGJz,Listen To The Music,spotify:album:2x1Yi30lsWJUoBj1kmovnm,227266,Toulouse Street,motown
10937,1,Blues Traveler,spotify:track:500Tkm3vJmVtdUwdCVxCTb,spotify:artist:3pHeBYl1yujXcZqqfF1UyQ,Run-Around,spotify:album:5nNeSC4KNxT50MnliLuGRa,280040,Four,motown
10938,2,Dave Matthews Band,spotify:track:65KzDXZm9aQt8sA1k0ZVG3,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,The Space Between,spotify:album:3rSa8BooDEnGNEJevXOwgI,242000,Everyday,motown
10939,3,Lady Antebellum,spotify:track:2ubncjpv82GY5uES29L5ik,spotify:artist:32WkQRZEVKSzVAAYqukAEA,Compass,spotify:album:1tYJvi3YlS26yI7Wf8nlcx,183066,Golden,motown
10940,4,Darius Rucker,spotify:track:5AITuS8QzCZ9d7kdEXCJkd,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,This,spotify:album:4pbTOeIcSW2YCeqgKpITLY,218866,"Charleston, SC 1966",motown
10941,5,Kings of Leon,spotify:track:4AgUbBmuFf2W1V4eYcE8nl,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Back Down South,spotify:album:3GQy3QdRfl7RZUix1rhLtB,241226,Come Around Sundown,motown
10942,6,Jason Mraz,spotify:track:3jH92uUHDEPQfjfQKYErj1,spotify:artist:4phGZZrJZRo4ElhRtViYdl,You And I Both - Eagles Ballroom Live Version,spotify:album:4JLRwvuD8BkYldvvPDJELW,219400,"Tonight, Not Again: Jason Mraz Live At The Eagles Ballroom",motown
10943,7,Hootie & The Blowfish,spotify:track:1OFKUn2VLafrHj7ybnap0Q,spotify:artist:08ct2eZF5lUPdJpHwNKWof,Only Wanna Be With You,spotify:album:5AYmpTfdv1OoASUJ5rZB7K,229586,Cracked Rear View,motown
10944,8,Dave Matthews Band,spotify:track:1HL3yEnYq8LEyFQ3QegA5V,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Crash into Me,spotify:album:3Z72KfamjH9Wc5m9mgVqI7,316466,Crash,motown
10945,9,Dave Matthews Band,spotify:track:5EjZXJ4nVpw7uI6eso1SFS,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Where Are You Going,spotify:album:1D5z8QDWSmYm6MwrtLINYY,231866,Busted Stuff,motown
10946,10,Moon Taxi,spotify:track:30lgD1UuHczwlxa7NZFeSQ,spotify:artist:5DK8eK7fjvRsziXzyr3sFA,Morocco,spotify:album:1nInmRb5yL0VbKQ4XNJbl2,208080,Mountains Beaches Cities,motown
10947,11,Lionel Richie,spotify:track:2eA160jLLoHiJKOqvOFKJt,spotify:artist:3gMaNLQm7D9MornNILzdSl,Easy,spotify:album:5FnNO3IO6veN62ZdaV7j3z,270573,Tuskegee,motown
10948,12,"Earth, Wind & Fire",spotify:track:1mqlc0vEP9mU1kZgTi6LIQ,spotify:artist:4QQgXkCYTt3BlENzhyNETg,September,spotify:album:2dZn2ZVkJYFIyXsVmjyp9Y,216520,"Now, Then & Forever",motown
10949,13,The Dirty Guv'nahs,spotify:track:3HSXKTKM1tgSHEElXZGf7U,spotify:artist:4h3cy2TQzlb5Aklcr2CghR,Fairlane (Live),spotify:album:6dlh5vuRWOGRdgkWQCyNmQ,223604,Live from Knoxville,motown
10950,14,Moon Taxi,spotify:track:1bOvQwZ2zqwtIWIkPxvbQr,spotify:artist:5DK8eK7fjvRsziXzyr3sFA,River Water,spotify:album:1nInmRb5yL0VbKQ4XNJbl2,210653,Mountains Beaches Cities,motown
10951,15,Kings of Leon,spotify:track:0vsuDbZZ7llAd299f0xxc3,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Comeback Story,spotify:album:0cRJKK0y1sfZEqWub4dK9v,239053,Mechanical Bull (Deluxe Version),motown
10952,16,John Mayer,spotify:track:4Fz1WWr5o0OrlIcZxcyZtK,spotify:artist:0hEurMDQu99nJRq8pTxO14,On The Way Home,spotify:album:712VoD72K500yLhhgqCyVe,239546,Paradise Valley,motown
10953,17,Hozier,spotify:track:2NtAwdkesWt1QkcMTe4IjN,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Someone New,spotify:album:36k5aXpxffjVGcNce12GLZ,222813,Hozier,motown
10954,18,Dave Matthews Band,spotify:track:4HREgaJwditqnnb1hZPHWH,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,If Only,spotify:album:04BQ4QR7qPqhoFjJJVaGwn,338066,Away From The World (Deluxe Version),motown
10955,19,Matchbox Twenty,spotify:track:66s45uMhk7Y4z0xUgESdm3,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,Unwell - Remastered Version,spotify:album:07cWSvrkFTgaQGYh7M1cCt,237266,Exile On Mainstream,motown
10956,20,Fleetwood Mac,spotify:track:254bXAqt3zP6P50BdQvEsq,spotify:artist:08GQAI4eElDnROBrJRGE0X,Everywhere - Remastered,spotify:album:4AsXQ17Arq1cUVoa9dKJ3F,226653,Tango In the Night (Deluxe),motown
10957,21,Fleetwood Mac,spotify:track:7Dm3dV3WPNdTgxoNY7YFnc,spotify:artist:08GQAI4eElDnROBrJRGE0X,The Chain - Remastered,spotify:album:1bt6q2SruMsBtcerNVtpZB,269815,Rumours,motown
10958,22,Dave Matthews,spotify:track:6VuNej6m4xlWdra1aTrcwh,spotify:artist:13vQloYd6mP7V1mVwKJwS2,Oh,spotify:album:5HT1EFFbwdoHwYWoHt5hUL,179880,Live In Las Vegas,motown
10959,23,Alabama Shakes,spotify:track:26ZTwQyRVbec9wQ0OaihjE,spotify:artist:16GcWuvvybAoaHr0NqT8Eh,Always Alright,spotify:album:1UjucvZeL8qyQjqTspahd9,249169,Always Alright,motown
10960,24,Fleetwood Mac,spotify:track:4bEb3KE4mSKlTFjtWJQBqO,spotify:artist:08GQAI4eElDnROBrJRGE0X,Don't Stop - Remastered,spotify:album:1bt6q2SruMsBtcerNVtpZB,193346,Rumours,motown
10961,25,"Earth, Wind & Fire",spotify:track:3koCCeSaVUyrRo3N2gHrd8,spotify:artist:4QQgXkCYTt3BlENzhyNETg,Let's Groove,spotify:album:1hj1SYbJYdXloRiSjsCLXg,339320,Raise!,motown
10962,26,Looking Glass,spotify:track:2BY7ALEWdloFHgQZG6VMLA,spotify:artist:5jJN1nmKXzRjodMl1THQeI,Brandy (You're A Fine Girl),spotify:album:5ThwnbpYrk9R1xXkAGCLIs,186946,Looking Glass,motown
10963,27,Funktown America,spotify:track:7GebhNsNL8mm3D218sd1IM,spotify:artist:3NSm1Gs94hozMxnhPbGPZi,Celebrate Good Times (Come On),spotify:album:1MjCCCFDO7OMhi4qr6y7AR,218235,Celebrate Good Times (Come On),motown
10964,28,Maroon 5,spotify:track:494OU6M7NOf4ICYb4zWCf5,spotify:artist:04gDigrS5kc9YWfZHwBETP,Sugar,spotify:album:4KXLjIEas8MTwwX3xpmAdC,235492,V,motown
10965,29,Rascal Flatts,spotify:track:5S5rw0WLVCAux5B5bWCehK,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,I Like The Sound Of That,spotify:album:3yHHbz0wapmu6xF82vHkCU,209280,Rewind,motown
10966,30,John Mellencamp,spotify:track:1r4KZXhCnoVF8Zj5Q8sedq,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,Cherry Bomb,spotify:album:0vMm7ACFW8V1dY4ETr0LNN,287106,The Lonesome Jubilee,motown
10967,31,The Police,spotify:track:60HDLY1Dh2Hy9wTVI3WPzO,spotify:artist:5NGO30tJxFlKixkPSgXcFE,Every Little Thing She Does Is Magic - Remastered 2003,spotify:album:5ghoXlpcDLKp3QNC2mzZ8A,259500,Ghost In The Machine,motown
10968,32,David Gray,spotify:track:0z4DbiX1UFcS7JOSAOt0t2,spotify:artist:7J2lZBANizgPNfUzux31PV,You're the World to Me,spotify:album:7GFulEFO99eJUayvWNePva,216800,Greatest Hits,motown
10969,33,Dave Matthews Band,spotify:track:3kMgAxxblY0bHQc6piepWL,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Funny the Way It Is,spotify:album:0rbGx96lGWaTAPgd1a9fWR,266626,Big Whiskey and the GrooGrux King,motown
10970,34,Zac Brown Band,spotify:track:69XcvSymPaTke2Qb6f3W6P,spotify:artist:6yJCxee7QumYr820xdIsjo,Loving You Easy,spotify:album:1xy141zMRluP7YaE94IawT,155653,JEKYLL + HYDE,motown
10971,35,The Dirty Guv'nahs,spotify:track:69SPx2FIZ680Kvca21aEhN,spotify:artist:4h3cy2TQzlb5Aklcr2CghR,Morning Light,spotify:album:0KbWFyXPV5Ee8UJw0mz0Oy,221072,Hearts on Fire,motown
10972,36,James Bay,spotify:track:0UGRfHjN5t2qRMgfTpYnd3,spotify:artist:4EzkuveR9pLvDVFNx6foYD,If You Ever Want To Be In Love,spotify:album:5BxvswQSGWrBbVCdx6mFGO,238973,Chaos And The Calm,motown
10973,37,Eagles,spotify:track:4yugZvBYaoREkJKtbG08Qr,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,Take It Easy,spotify:album:51B7LbLWgYLKBVSpkan8Z7,211577,Eagles (Remastered),motown
10974,38,King Harvest,spotify:track:55GxhCTq6SY3tFTVh7z1nR,spotify:artist:5FHwr1FymaS5kutIEK6e2y,Dancing In The Moonlight,spotify:album:2gvwC6eFsQH5rlvrZyhs3s,178045,Dancing In The Moonlight,motown
10975,39,Dexys Midnight Runners,spotify:track:0EMmVUYs9ZZRHtlADB88uz,spotify:artist:4QTVePrFu1xuGM9K0kNXkk,Come On Eileen,spotify:album:0QNluXFRHFyRVDiBHXmstK,287306,Too Rye Ay,motown
10976,40,Michael Jackson,spotify:track:0sKlV58cODrjxGFOyf9IXY,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,The Way You Make Me Feel - 2012 Remaster,spotify:album:24TAupSNVWSAHL0R7n71vm,298120,Bad 25th Anniversary,motown
10977,41,Fleetwood Mac,spotify:track:05oETzWbd4SI33qK2gbJfR,spotify:artist:08GQAI4eElDnROBrJRGE0X,Rhiannon,spotify:album:5VIQ3VaAoRKOEpJ0fewdvo,252773,Fleetwood Mac,motown
10978,42,Creedence Clearwater Revival,spotify:track:2LawezPeJhN4AWuSB0GtAU,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Have You Ever Seen The Rain?,spotify:album:372cMadhAGlNuDnc8TssqF,160133,Pendulum,motown
10979,43,KC & The Sunshine Band,spotify:track:37d8O4cIq36tssCoJnhJxg,spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,Boogie Shoes - 2004 Remastered Version,spotify:album:6S2ZnQo8V7k7EQZZEK3WcR,132040,KC and the Sunshine Band,motown
10980,44,Frank Sinatra,spotify:track:0RKWU3hF0xNGS5RJXAtzF5,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,You Make Me Feel So Young,spotify:album:0RWTnKAsTcWOirsyrHMIR4,174586,Ultimate Sinatra: The Centennial Collection,motown
10981,45,Steely Dan,spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,Reelin' In The Years,spotify:album:4Gh6pRaXqXTtJx4plAJbBw,277266,Can't Buy A Thrill,motown
10982,46,Frankie Valli & The Four Seasons,spotify:track:1hQFF33xi8ruavZNyovtUN,spotify:artist:6mcrZQmgzFGRWf7C0SObou,"December, 1963 (Oh What A Night!)",spotify:album:7fbHVufa1ZvEWWpDppEXHU,197146,Who Loves You,motown
10983,47,Dobie Gray,spotify:track:3L9sT1ePS9Xtmuhow5URjr,spotify:artist:3mC1KCuZZSOlN8Z0M56VsV,Drift Away,spotify:album:1EpmjLPXCBJnmdDbgYiZbs,233706,Echoes Of Time,motown
10984,48,Dave Matthews Band,spotify:track:5NLUcVnVHfnkt4uUexWdIH,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,So Much to Say,spotify:album:3Z72KfamjH9Wc5m9mgVqI7,246600,Crash,motown
10985,49,Dave Matthews Band,spotify:track:6Fme5eNhUk93pAP5zxuHhj,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Rhyme & Reason,spotify:album:0SeRWS3scHWplJhMppd6rJ,315826,Under the Table and Dreaming (Expanded Edition),motown
10986,50,Dave Matthews Band,spotify:track:2FfZg072w8RoxlMOR7M4CT,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Ants Marching,spotify:album:0SeRWS3scHWplJhMppd6rJ,271186,Under the Table and Dreaming (Expanded Edition),motown
10987,51,Elton John,spotify:track:17VegeBoHvMlIByrdu64KR,spotify:artist:3PhoLpVuITZKcymswpck5b,Your Song,spotify:album:7dtLYwLOdYQa2S8Vjeuxci,244226,Elton John,motown
10988,52,Train,spotify:track:4ocbH5ZJqajZIpUrqRUoue,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Meet Virginia,spotify:album:01aoYWjhjshlHf5vJNYb03,239933,Train,motown
10989,53,Brett Eldredge,spotify:track:1jNNHFZmRGXZFHlil5uhei,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,Drunk On Your Love,spotify:album:5Og3UBs6tCL47yee1ukYgw,173960,Illinois,motown
10990,54,Chris Stapleton,spotify:track:178OI1A3qjROeFeh8lmNwW,spotify:artist:4YLtscXsxbVgi031ovDDdh,Traveller,spotify:album:7lxHnls3yQNl8B9bILmHj7,222413,Traveller,motown
10991,0,John the Ghost,spotify:track:3ZBu8Cm48RcsqYAxfHDogR,spotify:artist:6fYqX8n6gG3FNbSufuvj3E,The Whole of Your Heart,spotify:album:6FQfpAzFCNx8RIzAFvKckj,161079,"Sincerely, John the Ghost",folky
10992,1,John the Ghost,spotify:track:0Uq9Hp6PhupS3yU8K2WLDA,spotify:artist:6fYqX8n6gG3FNbSufuvj3E,Red House,spotify:album:6FQfpAzFCNx8RIzAFvKckj,256041,"Sincerely, John the Ghost",folky
10993,2,John the Ghost,spotify:track:1ZAjMknNremJaQX5dORIM0,spotify:artist:6fYqX8n6gG3FNbSufuvj3E,Nowandlater,spotify:album:6FQfpAzFCNx8RIzAFvKckj,259320,"Sincerely, John the Ghost",folky
10994,3,John Mayer,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,spotify:artist:0hEurMDQu99nJRq8pTxO14,Daughters,spotify:album:6WivmTXugLZLmAWnZhlz7g,237906,Heavier Things,folky
10995,4,Sam Smith,spotify:track:4bdPdSIHu8OeWpLWEEB2ts,spotify:artist:2wY79sveU1sp5g7SokKOiI,Leave Your Lover,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,188377,In The Lonely Hour,folky
10996,5,Sam Smith,spotify:track:1XNPSTVe703kvQiIrsKG3E,spotify:artist:2wY79sveU1sp5g7SokKOiI,I've Told You Now,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,210369,In The Lonely Hour,folky
10997,6,Sam Smith,spotify:track:0VLC4OJZcuHgTizAi5KF0T,spotify:artist:2wY79sveU1sp5g7SokKOiI,Good Thing,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,201087,In The Lonely Hour,folky
10998,7,One Direction,spotify:track:2UFOh8iMQ2DON7sl3lqGJH,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Long Way Down,spotify:album:1gMxiQQSg5zeu4htBosASY,192160,Made In The A.M.,folky
10999,8,Ed Sheeran,spotify:track:0Tel1fmuCxEFV6wBLXsEdk,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Kiss Me,spotify:album:02pi98kE0nra0yBqCStzbC,280853,+,folky
11000,9,Ed Sheeran,spotify:track:0SuG9kyzGRpDqrCWtgD6Lq,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Give Me Love,spotify:album:02pi98kE0nra0yBqCStzbC,526386,+,folky
11001,10,Ed Sheeran,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,The A Team,spotify:album:0W5GGnapMz0VwemQvJDqa7,258373,+,folky
11002,11,Ed Sheeran,spotify:track:4RnCPWlBsY7oUDdyruod7Y,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Drunk,spotify:album:02pi98kE0nra0yBqCStzbC,200093,+,folky
11003,12,Tori Kelly,spotify:track:3vOmmLuvEUgGaVuRsCs2QF,spotify:artist:1vSN1fsvrzpbttOYGsliDr,I Was Made For Loving You,spotify:album:6Q7yIbfFPzplTCBM7d1WRO,188939,Unbreakable Smile,folky
11004,13,Jacob Whitesides,spotify:track:09csgA0JlR4CQaQYzFntKZ,spotify:artist:05tyvnDgYMhgagYbUx9td4,Faces on Film,spotify:album:5IlVXubFQemtqyXMPVDd0i,239613,Faces on Film,folky
11005,14,One Direction,spotify:track:2Jfsw01CDT5XetSFROs9v5,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Something Great,spotify:album:7p1fX8aUySrBdx4WSYspOu,236520,Midnight Memories (Deluxe),folky
11006,15,One Direction,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,18,spotify:album:4gCNyS7pidfK3rKWhB3JOY,248360,FOUR,folky
11007,16,One Direction,spotify:track:0L5gFNrzHyh4OhMwEz6DGS,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Fool's Gold,spotify:album:4gCNyS7pidfK3rKWhB3JOY,210893,FOUR,folky
11008,17,Jason Mraz,spotify:track:53QF56cjZA9RTuuMZDrSA6,spotify:artist:4phGZZrJZRo4ElhRtViYdl,I Won't Give Up,spotify:album:64SChsjQBiEe3aVTFYnW1b,240165,Love Is A Four Letter Word,folky
11009,18,Bridgit Mendler,spotify:track:4LPLeiZJLYNGPdI3oo4PFz,spotify:artist:4VhL8KLjVso4vLfOLVViTb,All I See Is Gold,spotify:album:114sumrk5wTeMWHVin86QC,173946,Hello My Name Is...,folky
11010,19,One Direction,spotify:track:5omYVLodGmaxnhua99xIE8,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,A.M.,spotify:album:1gMxiQQSg5zeu4htBosASY,209040,Made In The A.M.,folky
11011,20,John the Ghost,spotify:track:4zKE3RlC6pCCDH7YJpCGPK,spotify:artist:6fYqX8n6gG3FNbSufuvj3E,All at Once,spotify:album:6FQfpAzFCNx8RIzAFvKckj,266106,"Sincerely, John the Ghost",folky
11012,21,The Maine,spotify:track:7xsLvTLqXL5pY9IfYyyB8r,spotify:artist:4o0pNHbyj36LPvukNqEug0,Lovely Sad,spotify:album:1ksdlyyADhs9drpIgAWne9,412244,Imaginary Numbers,folky
11013,22,The Maine,spotify:track:6Hsz61JlIr0x61uFhozW9s,spotify:artist:4o0pNHbyj36LPvukNqEug0,Raining in Paris,spotify:album:1ksdlyyADhs9drpIgAWne9,227083,Imaginary Numbers,folky
11014,23,The Maine,spotify:track:3qNbfNc94BY5tUGGpjO8zR,spotify:artist:4o0pNHbyj36LPvukNqEug0,Room With No Windows,spotify:album:1ksdlyyADhs9drpIgAWne9,224090,Imaginary Numbers,folky
11015,24,The Maine,spotify:track:3kXfK5tUzomgXp3HJQnkwv,spotify:artist:4o0pNHbyj36LPvukNqEug0,Perfectly out of Key,spotify:album:1ksdlyyADhs9drpIgAWne9,238363,Imaginary Numbers,folky
11016,25,The Maine,spotify:track:0bLDiTLGlWfY6S9OQm9dhu,spotify:artist:4o0pNHbyj36LPvukNqEug0,Visions,spotify:album:1ksdlyyADhs9drpIgAWne9,266142,Imaginary Numbers,folky
11017,26,Allman Brown,spotify:track:0Kt5AHOpQAkEsHAuPeB0le,spotify:artist:239Y6QdFqVFfdsw6moqSEN,Sons and Daughters,spotify:album:7wUbzS5urHkgVamMUP39d7,216052,1000 Years,folky
11018,27,Taylor Swift,spotify:track:0z9UVN8VBHJ9HdfYsOuuNf,spotify:artist:06HL4z0CvFAxyc27GXpf02,Safe & Sound - from The Hunger Games Soundtrack,spotify:album:45nqVXRAW0xv0wpU9JljPN,240066,The Hunger Games: Songs From District 12 And Beyond,folky
11019,28,The Maine,spotify:track:1edHP3d1NHBogqbmVn3ai8,spotify:artist:4o0pNHbyj36LPvukNqEug0,24 Floors,spotify:album:2B2vHCKcHod82FCaFtkm1u,223062,American Candy,folky
11020,29,Shawn Mendes,spotify:track:36xPhTrbLeOegztjGwOgcW,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Ruin,spotify:album:6FLZDJq4UuwqcaQlI4XCP1,241880,Illuminate,folky
11021,30,Shawn Mendes,spotify:track:4xIZj7JRC3FnGPAjmkhNeW,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,This Is What It Takes,spotify:album:5wKylB0Zwnxz046O7po25D,230440,Handwritten,folky
11022,31,gnash,spotify:track:1KKjApPXuCsMKfds56XD1Y,spotify:artist:3iri9nBFs9e4wN7PLIetAw,fragile (feat. WRENN),spotify:album:44gd6WEapMVZamu6hl3eET,185029,us,folky
11023,32,gnash,spotify:track:5CddVUFoGLaM2W1ZSnHvVf,spotify:artist:3iri9nBFs9e4wN7PLIetAw,first day of my life (feat. goody grace),spotify:album:44gd6WEapMVZamu6hl3eET,189361,us,folky
11024,33,Ed Sheeran,spotify:track:0j1I5GxKZMev1FFs8l18pZ,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Candle In The Wind,spotify:album:5zbzqL7RTp3KlJ2kIqbi72,200173,Goodbye Yellow Brick Road,folky
11025,34,Ed Sheeran,spotify:track:4z1O25cq9g2kuJemmUxc21,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Small Bump,spotify:album:02pi98kE0nra0yBqCStzbC,259413,+,folky
